,MntMeatProducts,MntFishProducts,Income,MntFruits,MntSweetProducts,NumDealsPurchases,Dt_Customer,NumWebPurchases,NumCatalogPurchases,MntGoldProds,NumWebVisitsMonth,Response,Year_Birth,Teenhome,Education_2n_Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,AcceptedCmp5_0,AcceptedCmp5_1,AcceptedCmp1_0,AcceptedCmp1_1
167,-0.5935790197955249,-0.5589023035072593,0.0033855841663713707,-0.5357090570596016,-0.6557331010948404,-0.6858866249126978,0.24041354994586975,-0.3904912847325628,-0.22654074517991973,-0.8056990892931061,-0.5426470769248403,-0.41861210749003763,-0.8184192469246402,0,0,0,1,0,0,1,0,1,0
168,0.61174754522413,2.4804564360709516,0.5873932013016252,3.4125307984786906,1.1857410271839017,-0.6858866249126978,0.5670210926202558,-0.3904912847325628,0.4578170015537556,1.5334466269263378,-1.779197893111658,-0.41861210749003763,1.602000251378301,0,0,0,1,0,0,1,0,1,0
171,-0.7132254067643876,-0.48566474351742295,-0.9399590954308572,-0.5608570816171703,-0.4618937191707623,-0.1682363419597184,0.01277798990008555,-0.7504503290950897,-0.9108984919135951,-0.5372725316941535,1.1060873446575836,-0.41861210749003763,1.1012238034535544,0,0,0,1,0,0,1,0,1,0
172,-0.6334611487851458,-0.6504492534945548,-0.07191740224172449,-0.4854130079444641,-0.5830433328733111,-0.6858866249126978,1.4082829449633714,-0.3904912847325628,-0.5687196185467573,-0.3263659507235479,0.2817201338663717,-0.41861210749003763,0.09967090760406157,0,0,0,1,0,0,1,0,1,0
176,-0.21248312056136925,0.8875395062920097,1.2619641447961116,0.9983204409520916,1.5007300228105287,-0.6858866249126978,-1.0214792285688037,1.7692629814425989,2.5108902417547814,1.2841933948701676,-0.5426470769248403,2.3888463379521307,-1.736509401453342,0,0,0,0,0,1,1,0,0,1
179,1.240998913727038,0.6861362163199596,1.0486389737514261,-0.007600541350658057,-0.6557331010948404,-0.6858866249126978,0.7105304674317284,0.3294268039924911,1.4843536216542685,3.431605855661788,-1.3670142877160523,-0.41861210749003763,-1.4861211774909688,0,1,0,0,0,0,1,0,0,1
181,-0.6955000161023339,-0.6321398634970958,-1.4381173132074914,-0.38482090971418914,-0.3649740282087232,0.349413940993261,1.5023063284605431,-0.7504503290950897,-0.5687196185467573,-0.6714858104936298,0.2817201338663717,-0.41861210749003763,1.602000251378301,0,1,0,0,0,0,1,0,1,0
182,0.12429930201765196,-0.06454877357586361,0.5827591713688193,-0.007600541350658057,-0.24382441450617437,-0.6858866249126978,0.3938201230202026,0.689385848355018,0.4578170015537556,1.8593931611536374,-1.3670142877160523,-0.41861210749003763,-1.9034348840949242,0,0,0,0,1,0,1,0,1,0
183,-0.7132254067643876,-0.6870680334894731,-0.8696896242946022,-0.6363011552898765,-0.6557331010948404,-0.6858866249126978,0.9678576222660932,-1.1104093734576166,-0.5687196185467573,-0.6139658338652828,0.2817201338663717,-0.41861210749003763,1.2681492860951367,0,0,0,0,1,0,1,0,1,0
184,-0.7087940590988742,-0.6504492534945548,-0.9586949578315983,-0.43511695882932666,-0.31651418272770365,-0.6858866249126978,1.6804558971920265,-0.7504503290950897,-0.9108984919135951,-0.6523124849508475,0.2817201338663717,-0.41861210749003763,-0.651493764283058,0,0,1,0,0,0,1,0,1,0
185,-0.6600492347782264,-0.5039741335148821,-1.0776616917962187,-0.6363011552898765,-0.5588134101328013,-0.6858866249126978,-1.0759138190145345,-1.1104093734576166,-0.5687196185467573,-0.7098324615791944,1.5182709500531897,-0.41861210749003763,1.1846865447743455,0,0,0,1,0,0,1,0,1,0
188,1.6398202036232474,1.8762465661548011,0.8717069170928285,0.09299155687961691,1.1857410271839017,-0.6858866249126978,-0.561259509345805,-0.03053224037003586,2.5108902417547814,-0.5564458572369358,-1.3670142877160523,-0.41861210749003763,0.600447355528808,0,0,0,1,0,0,1,0,1,0
190,-0.6955000161023339,-0.15609572356315912,-1.09320167148468,-0.5608570816171703,-0.6557331010948404,-0.6858866249126978,-1.5064419434489527,-1.1104093734576166,-0.5687196185467573,-0.153806020838507,0.2817201338663717,-0.41861210749003763,0.7673728381703901,0,0,1,0,0,0,1,0,1,0
191,1.1745286987443364,2.0044122961370148,0.5882720690475022,-0.10819263958093302,2.082248168582763,-0.6858866249126978,-0.2692921605914297,1.409303937080072,1.4843536216542685,1.1116334649851265,-0.9548306823204462,-0.41861210749003763,1.6854629926990918,0,0,0,0,0,1,1,0,1,0
192,-0.7043627114333607,-0.5589023035072593,-0.6234868098473371,-0.5105610325020329,-0.5588134101328013,-0.6858866249126978,0.3839229247573424,-0.7504503290950897,-0.5687196185467573,-0.3647126018091126,-0.13046347152923427,-0.41861210749003763,-5.742720984851314,0,1,0,0,0,0,1,0,1,0
193,-0.6467551917816861,-0.6321398634970958,-0.534321682174727,-0.5860051061747391,-0.19536456902515487,-0.1682363419597184,-0.20496037188283847,-0.3904912847325628,-0.9108984919135951,-0.42223257843745954,1.1060873446575836,-0.41861210749003763,1.602000251378301,0,0,0,1,0,0,1,0,1,0
196,-0.2700906402130439,-0.10116755357078182,0.6956537281801078,-0.25908078692634545,-0.26805433724668415,-0.6858866249126978,1.5171521258548333,1.049344892717545,0.11563812818691793,-0.690659136036412,-0.9548306823204462,-0.41861210749003763,0.9342983208119723,0,0,0,0,1,0,1,0,1,0
197,2.8628721593049558,-0.19271450355807734,1.11135817197992,-0.23393276236877672,3.536043533013349,-0.6858866249126978,0.3492827308373318,-0.03053224037003586,1.142174748287431,0.13379386230322787,-1.3670142877160523,-0.41861210749003763,-1.2357329535285957,0,0,0,1,0,0,0,1,1,0
198,1.3960960820200083,0.22840146638348202,1.3770558709720926,4.091527461533047,0.14385434934198182,-0.6858866249126978,-0.8631240563630407,0.3294268039924911,1.142174748287431,2.4537662529798894,-1.3670142877160523,-0.41861210749003763,-1.2357329535285957,0,0,0,1,0,0,1,0,1,0
201,1.7107217662714624,3.414235325941366,0.945771498949916,2.8089782090970408,-0.0984448780631158,-0.6858866249126978,0.7501192604831692,-0.03053224037003586,0.4578170015537556,0.9199002095573032,-1.779197893111658,-0.41861210749003763,-0.06725457503752058,0,0,0,1,0,0,1,0,1,0
203,-0.12828751491661394,0.7044456063174187,1.9939411315099262,0.06784353232204816,3.6087333012348783,-1.203536907865677,-1.2392175903517275,1.049344892717545,2.1687113683879438,0.2680071411027042,-0.5426470769248403,2.3888463379521307,0.683910096849599,0,0,0,0,0,1,0,1,0,1
205,-0.7353821450919548,-0.5589023035072593,-1.3325732866344466,-0.5608570816171703,-0.6072732556138208,-0.6858866249126978,-1.1996287973002868,-1.4703684178201437,-0.5687196185467573,-0.5564458572369358,0.2817201338663717,2.3888463379521307,1.2681492860951367,0,0,0,0,1,0,1,0,1,0
206,-0.6822059731057936,-0.5589023035072593,-0.904564694392357,-0.5105610325020329,-0.5103535646517818,-0.6858866249126978,0.7451706613517391,-1.1104093734576166,-0.9108984919135951,-0.5756191827797181,1.5182709500531897,-0.41861210749003763,1.602000251378301,0,0,0,1,0,0,1,0,1,0
211,0.6737864125413181,-0.08285816357332272,1.027665993452089,-0.10819263958093302,1.8157190184371557,-0.6858866249126978,1.2400305744947482,-0.03053224037003586,1.142174748287431,-0.6139658338652828,-1.779197893111658,-0.41861210749003763,-1.2357329535285957,0,0,0,1,0,0,1,0,1,0
214,1.7151531139369758,3.963517025865139,0.7471873369156218,-0.4099689342717579,1.452270177329509,-0.6858866249126978,-0.33362394930002087,-0.3904912847325628,0.4578170015537556,0.19131383893157486,-1.779197893111658,-0.41861210749003763,1.3516120274159276,0,0,0,1,0,0,1,0,1,0
215,0.017946958045329472,-0.22933328355299554,-0.4316140015088307,-0.4854130079444641,-0.19536456902515487,1.9023647898521991,1.3093109623347696,1.409303937080072,-0.5687196185467573,0.8623802329289563,1.1060873446575836,-0.41861210749003763,0.683910096849599,0,0,0,1,0,0,1,0,1,0
217,1.108058483761635,0.0819263464038092,1.260086563702647,-0.25908078692634545,0.5073031904496282,-0.6858866249126978,0.631352881328847,1.409303937080072,2.5108902417547814,-0.5372725316941535,-0.9548306823204462,-0.41861210749003763,-1.736509401453342,0,0,0,0,1,0,0,1,1,0
219,-0.02193517094429146,0.0819263464038092,0.6895416024928726,0.14328760599475437,0.11962442660147207,-0.1682363419597184,-1.1798344007745665,2.489181070167653,0.4578170015537556,-0.019592742039030716,0.2817201338663717,-0.41861210749003763,0.9342983208119723,0,0,0,1,0,0,1,0,1,0
220,-0.6290298011196324,-0.15609572356315912,-0.2813675654977705,-0.38482090971418914,-0.6315031783543306,-0.6858866249126978,1.3587969536490705,-1.1104093734576166,-0.5687196185467573,-0.49892588060858883,-0.9548306823204462,-0.41861210749003763,1.602000251378301,0,1,0,0,0,0,1,0,1,0
221,1.6531142466197877,0.7776831663072551,0.8074696745760019,-0.4099689342717579,0.07116458112045254,-0.6858866249126978,0.626404282197417,-0.3904912847325628,0.7999958749205932,-0.6523124849508475,-1.779197893111658,-0.41861210749003763,0.01620816628327049,0,0,0,1,0,0,1,0,1,0
223,-0.6290298011196324,-0.6870680334894731,-0.8595027481492099,-0.6363011552898765,-0.6315031783543306,0.8670642239462404,-0.9225072459402017,-0.03053224037003586,-0.5687196185467573,-0.7865257637503237,1.1060873446575836,-0.41861210749003763,0.9342983208119723,0,0,0,0,0,1,1,0,1,0
225,-0.6689119301092532,-0.6504492534945548,-0.4089232342516432,-0.6614491798474453,-0.6315031783543306,0.8670642239462404,-0.5266193154257944,-0.3904912847325628,-0.5687196185467573,-0.09628604421016002,1.1060873446575836,-0.41861210749003763,0.7673728381703901,0,0,0,1,0,0,1,0,1,0
228,2.539383779722475,0.5396610963402868,1.1058852228351406,1.5012809321034664,0.5799929586711576,-0.6858866249126978,-1.6647971156547154,-0.3904912847325628,0.7999958749205932,-0.5180992061513712,-1.3670142877160523,-0.41861210749003763,0.2665963902456437,0,0,0,0,0,1,1,0,1,0
229,-0.6999313637678474,-0.6321398634970958,-0.7161674085034551,-0.6363011552898765,-0.6557331010948404,-0.6858866249126978,1.0915726005518456,-1.1104093734576166,-0.9108984919135951,-0.8440457403786708,1.1060873446575836,-0.41861210749003763,1.4350747687367187,0,0,0,0,0,1,1,0,1,0
232,-0.7043627114333607,-0.6138304734996367,-0.5455871687355137,-0.6363011552898765,-0.5830433328733111,-0.6858866249126978,-0.27918935885428986,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,1.1060873446575836,-0.41861210749003763,0.18313364892485265,0,0,0,1,0,0,1,0,1,0
233,-0.7176567544299011,-0.5772116935047185,-1.486654781900243,-0.5608570816171703,-0.6557331010948404,-0.6858866249126978,1.3835399493062208,-1.1104093734576166,-0.9108984919135951,-0.7673524382075414,-0.9548306823204462,-0.41861210749003763,-1.4861211774909688,0,0,0,1,0,0,1,0,1,0
235,-0.6511865394471995,-0.5772116935047185,-1.1998642570070226,-0.43511695882932666,-0.4618937191707623,-0.1682363419597184,0.7501192604831692,-0.7504503290950897,-0.9108984919135951,-0.4414059039802419,0.2817201338663717,-0.41861210749003763,0.5169846142080169,0,1,0,0,0,0,1,0,1,0
236,-0.7220881020954145,-0.6870680334894731,-1.1419788313808523,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,0.7253762648260187,-1.1104093734576166,-0.9108984919135951,-0.8248724148358884,0.6939037392619777,-0.41861210749003763,1.1012238034535544,0,0,0,0,1,0,1,0,1,0
238,-0.6955000161023339,-0.4673553535199639,-1.7875870877953017,-0.5860051061747391,-0.486123641911272,0.8670642239462404,0.8342454457174807,-0.3904912847325628,-0.5687196185467573,-0.4605792295230242,0.6939037392619777,-0.41861210749003763,0.35005913156643476,0,0,0,1,0,0,1,0,1,0
240,2.6147166900362033,2.7184785060379197,0.8472184658099836,0.8725803181642479,3.2937443056082514,-0.6858866249126978,0.5422780969631054,0.689385848355018,0.7999958749205932,-0.4605792295230242,-0.9548306823204462,-0.41861210749003763,-0.06725457503752058,0,0,0,1,0,0,1,0,1,0
242,-0.7087940590988742,-0.6504492534945548,-1.176214724936151,-0.6363011552898765,-0.6315031783543306,-0.6858866249126978,0.1018527742658272,-0.7504503290950897,-0.9108984919135951,-0.8248724148358884,1.5182709500531897,-0.41861210749003763,0.18313364892485265,0,0,0,1,0,0,1,0,1,0
243,1.4891543829957905,3.3043789859566113,0.8564865256755954,3.186198577460572,-0.34074410546821343,-0.6858866249126978,0.6956846700374382,-0.3904912847325628,2.1687113683879438,2.6263261828649305,-1.3670142877160523,2.3888463379521307,1.768925734019883,0,0,0,1,0,0,1,0,0,1
246,0.4655130722621866,1.2171085262462735,1.1140347237514543,-0.25908078692634545,-0.6557331010948404,-0.1682363419597184,-0.25444636319713937,0.3294268039924911,0.11563812818691793,0.6898203030439153,0.2817201338663717,2.3888463379521307,0.2665963902456437,0,0,0,1,0,0,0,1,0,1
248,2.663461514356851,2.059340466129392,0.6111625789742072,2.7083861108667655,0.26500396304453067,-0.6858866249126978,-1.5509793356318233,-0.03053224037003586,2.5108902417547814,2.4537662529798894,-0.9548306823204462,-0.41861210749003763,1.602000251378301,0,0,0,0,0,1,1,0,1,0
250,-0.6290298011196324,-0.5772116935047185,-0.8424047756385123,-0.5860051061747391,-0.6315031783543306,-0.1682363419597184,0.3344369334430415,-0.7504503290950897,-0.9108984919135951,-0.5947925083225005,1.1060873446575836,-0.41861210749003763,0.5169846142080169,0,0,0,0,1,0,1,0,1,0
251,-0.7087940590988742,-0.6870680334894731,-0.8912218840685883,-0.5860051061747391,-0.6072732556138208,-0.1682363419597184,0.5373294978316753,-1.1104093734576166,-0.9108984919135951,-0.6331391594080651,0.2817201338663717,-0.41861210749003763,1.3516120274159276,0,0,0,1,0,0,1,0,1,0
252,1.2277048707304978,-0.10116755357078182,2.0151937515465876,3.060458454672728,3.511813610272839,-0.6858866249126978,-0.4771333241114935,0.689385848355018,2.1687113683879438,1.9936064399531135,-1.3670142877160523,2.3888463379521307,0.4335218728872259,0,0,0,1,0,0,0,1,0,1
253,-0.5093834141507695,-0.3025708435428319,-1.0289644289678532,0.5205079743582854,-0.1711346462846451,-0.1682363419597184,-1.4421101547403614,-0.3904912847325628,-0.5687196185467573,-0.3647126018091126,0.2817201338663717,-0.41861210749003763,-0.9018819882454313,0,1,0,0,0,0,1,0,1,0
255,-0.7043627114333607,-0.6870680334894731,-0.8528313429873255,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,-1.3381895729803295,-1.1104093734576166,-0.9108984919135951,-0.8248724148358884,0.2817201338663717,-0.41861210749003763,0.4335218728872259,0,0,0,0,0,1,1,0,1,0
260,-0.7043627114333607,-0.6138304734996367,-1.476507854288754,-0.6111531307323078,-0.5830433328733111,-0.1682363419597184,-1.3530353703746196,-1.1104093734576166,-0.5687196185467573,-0.5947925083225005,0.6939037392619777,2.3888463379521307,0.8508355794911813,0,0,0,1,0,0,1,0,1,0
262,-0.46506993749563513,-0.24764267355045463,-0.32311378342692704,-0.6111531307323078,-0.34074410546821343,0.8670642239462404,1.6903530954548867,-0.03053224037003586,-0.5687196185467573,-0.7098324615791944,-0.13046347152923427,-0.41861210749003763,0.09967090760406157,0,0,0,0,1,0,1,0,1,0
263,-0.7132254067643876,-0.6138304734996367,-0.5804622388332685,-0.6614491798474453,-0.6315031783543306,-0.6858866249126978,-1.1352970085916958,-1.1104093734576166,-0.9108984919135951,-0.7481791126647591,1.5182709500531897,-0.41861210749003763,0.7673728381703901,0,0,0,0,0,1,1,0,1,0
266,1.0238628781168797,3.0663569159896427,1.1136352384124193,1.450984882988329,1.3795804091079797,-0.6858866249126978,1.7348904876377573,-0.3904912847325628,1.4843536216542685,3.7767257154318696,-1.779197893111658,-0.41861210749003763,-0.4845682816414759,0,0,0,1,0,0,1,0,1,0
268,0.5807281115655359,2.2790531460989016,0.8266449708496816,1.1995046374126415,2.9545253872411146,-0.6858866249126978,-0.10598838925423665,-0.3904912847325628,0.11563812818691793,1.3800600225840791,-1.779197893111658,-0.41861210749003763,0.09967090760406157,0,0,0,1,0,0,1,0,1,0
269,-0.655617887112713,-0.5405929135098003,-1.2055369488213195,-0.4854130079444641,-0.6072732556138208,-0.1682363419597184,0.42351171780878316,-0.7504503290950897,-0.22654074517991973,-0.4414059039802419,0.2817201338663717,-0.41861210749003763,0.09967090760406157,0,0,0,1,0,0,1,0,1,0
270,1.4714289923337367,1.0523240162691416,0.6799140058221292,0.4450639006855793,1.1130512589623724,-0.1682363419597184,-1.4421101547403614,-0.3904912847325628,0.4578170015537556,1.955259788867549,0.6939037392619777,2.3888463379521307,-1.3191956948493866,0,0,0,1,0,0,1,0,1,0
271,-0.6378924964506592,-0.6870680334894731,-0.8173170963471148,-0.4854130079444641,-0.4618937191707623,0.349413940993261,1.2499277727576084,-0.3904912847325628,-0.9108984919135951,-0.7290057871219767,-0.13046347152923427,-0.41861210749003763,1.1846865447743455,0,0,0,0,1,0,1,0,1,0
276,0.25280838431754166,1.1621803562538962,0.3382341953455011,3.4125307984786906,1.573419791032058,-0.1682363419597184,-0.8631240563630407,1.049344892717545,0.4578170015537556,2.2620329975520663,-0.13046347152923427,2.3888463379521307,-1.0688074708870134,0,0,0,1,0,0,1,0,1,0
277,1.0150001827858528,2.755097286032838,1.0240706254007743,2.582645988078922,-0.12267480080362557,-0.6858866249126978,1.4528203371462423,-0.3904912847325628,0.11563812818691793,-0.5564458572369358,-1.779197893111658,-0.41861210749003763,1.0177610621327633,0,0,0,0,1,0,1,0,1,0
278,1.5290365119854115,-0.08285816357332272,0.7038831261642287,-0.6614491798474453,2.494156855171429,-0.6858866249126978,-0.49197912150578377,-0.3904912847325628,0.7999958749205932,0.19131383893157486,-1.779197893111658,2.3888463379521307,1.4350747687367187,0,0,0,0,0,1,1,0,0,1
280,-0.6999313637678474,-0.17440511356061822,-1.1092609821138866,-0.18363671325363923,-0.04998503258209627,0.349413940993261,-0.7394090780772884,-0.3904912847325628,-0.9108984919135951,-0.5180992061513712,0.6939037392619777,-0.41861210749003763,1.0177610621327633,0,0,1,0,0,0,1,0,1,0
282,-0.5714222814679576,2.059340466129392,-0.578744451875418,-0.5357090570596016,-0.3649740282087232,-0.1682363419597184,-1.5509793356318233,-0.03053224037003586,-0.5687196185467573,-0.3071926251807656,0.6939037392619777,-0.41861210749003763,-1.9034348840949242,0,0,0,1,0,0,1,0,1,0
285,-0.6511865394471995,-0.6138304734996367,-0.8635375500734633,-0.5105610325020329,-0.5345834873922916,-0.6858866249126978,0.007829390768655459,-0.3904912847325628,-0.5687196185467573,-0.4605792295230242,0.6939037392619777,-0.41861210749003763,0.4335218728872259,0,0,0,1,0,0,1,0,1,0
286,0.27939647031062226,2.059340466129392,0.9200446431160625,1.803057226794291,1.137281181702882,-0.6858866249126978,-0.8037408667858795,0.689385848355018,0.11563812818691793,0.5747803497872214,-0.9548306823204462,-0.41861210749003763,-1.4026584361701777,0,0,0,1,0,0,1,0,1,0
288,1.7638979382576236,2.3522907060887377,1.1065243993775964,3.940639314187634,2.7606860053170363,-0.6858866249126978,1.5122035267234033,0.3294268039924911,2.853069115121619,-0.3071926251807656,-0.9548306823204462,-0.41861210749003763,-0.23418005767910272,0,0,0,1,0,0,1,0,1,0
289,-0.3808743318508799,-0.6138304734996367,-0.67238381534522,-0.5860051061747391,-0.5830433328733111,0.349413940993261,-0.1356799840428172,1.049344892717545,-0.5687196185467573,0.13379386230322787,1.1060873446575836,-0.41861210749003763,-1.6530466601325509,0,0,0,0,1,0,1,0,1,0
290,-0.7176567544299011,-0.6870680334894731,-0.7923093141235243,-0.5105610325020329,-0.4376637964302525,-0.6858866249126978,-0.03175940228278527,-1.1104093734576166,-0.9108984919135951,-0.6139658338652828,0.6939037392619777,-0.41861210749003763,1.2681492860951367,0,1,0,0,0,0,1,0,1,0
